0.06 -0.03 0.19 -0.00 0.02 0.98 0.02 0.22 0.00 35.00 24.00 38.00
0.06 -0.03 0.21 -0.00 0.02 0.99 0.02 0.23 0.00 31.00 23.00 35.00
0.06 -0.03 0.20 0.00 0.02 0.98 0.02 0.24 0.00 33.00 24.00 31.00
0.06 -0.02 0.19 -0.00 0.02 0.99 0.01 0.23 0.00 30.00 24.00 35.00
0.05 -0.03 0.18 -0.00 0.02 0.99 0.01 0.21 0.00 35.00 23.00 39.00
0.05 -0.03 0.19 -0.00 0.02 0.99 0.02 0.22 0.00 29.00 24.00 30.00
0.06 -0.02 0.19 -0.00 0.02 0.99 0.02 0.22 0.00 34.00 23.00 37.00
0.05 -0.03 0.18 0.00 0.02 0.99 0.01 0.21 0.00 30.00 24.00 33.00
0.05 -0.03 0.18 -0.00 0.02 0.98 0.01 0.22 0.00 30.00 24.00 26.00
0.05 -0.03 0.19 -0.00 0.02 0.98 0.01 0.22 0.00 28.00 23.00 28.00
0.05 -0.03 0.19 0.00 0.02 0.98 0.02 0.22 0.00 31.00 23.00 37.00
0.05 -0.03 0.19 -0.00 0.02 0.98 0.01 0.22 0.00 31.00 23.00 32.00
0.06 -0.03 0.19 -0.00 0.02 0.98 0.01 0.23 0.00 32.00 23.00 38.00
0.06 -0.03 0.19 0.00 0.02 0.98 0.02 0.23 0.00 29.00 23.00 30.00
0.05 -0.03 0.19 -0.00 0.02 0.98 0.01 0.23 0.00 28.00 23.00 34.00
0.05 -0.03 0.18 -0.00 0.02 0.98 0.01 0.20 0.00 30.00 25.00 33.00
0.05 -0.03 0.19 0.00 0.02 0.98 0.01 0.22 0.00 29.00 24.00 28.00
0.06 -0.03 0.18 -0.00 0.02 0.98 0.01 0.21 0.00 28.00 24.00 30.00
0.05 -0.03 0.18 -0.00 0.02 0.98 0.01 0.20 0.00 30.00 24.00 31.00
0.05 -0.03 0.18 0.00 0.02 0.98 0.01 0.21 0.00 29.00 22.00 24.00
0.05 -0.03 0.18 -0.00 0.02 0.98 0.01 0.20 0.00 31.00 24.00 27.00
0.05 -0.02 0.18 -0.00 0.02 0.98 0.01 0.19 0.00 28.00 24.00 36.00
0.05 -0.03 0.19 0.00 0.02 0.98 0.01 0.22 0.00 32.00 22.00 33.00
0.05 -0.03 0.18 -0.00 0.02 0.99 0.01 0.20 0.00 31.00 25.00 35.00
0.05 -0.03 0.18 -0.00 0.02 0.98 0.01 0.20 0.00 27.00 24.00 39.00
0.05 -0.03 0.18 0.00 0.02 0.98 0.01 0.22 0.00 27.00 23.00 43.00
0.05 -0.03 0.19 -0.00 0.02 0.99 0.01 0.21 0.00 29.00 22.00 38.00
0.05 -0.03 0.18 -0.00 0.02 0.98 0.01 0.21 0.00 31.00 24.00 36.00
0.05 -0.03 0.18 -0.00 0.02 0.99 0.01 0.18 0.00 28.00 24.00 28.00
0.05 -0.03 0.18 0.00 0.02 0.99 0.01 0.21 0.00 26.00 24.00 34.00
0.05 -0.03 0.17 -0.00 0.02 0.99 0.01 0.19 0.00 28.00 24.00 31.00
0.05 -0.03 0.18 -0.00 0.02 0.99 0.01 0.21 0.00 31.00 23.00 33.00
0.05 -0.03 0.18 0.00 0.02 0.99 0.01 0.20 0.00 30.00 22.00 27.00
0.05 -0.03 0.19 -0.00 0.02 0.99 0.01 0.22 0.00 28.00 25.00 40.00
0.05 -0.02 0.19 -0.00 0.02 0.99 0.01 0.21 0.00 29.00 24.00 28.00
0.05 -0.03 0.19 0.00 0.02 0.99 0.01 0.21 0.00 31.00 23.00 34.00
0.05 -0.03 0.18 -0.00 0.02 0.99 0.01 0.22 0.00 35.00 25.00 34.00
0.05 -0.03 0.19 -0.00 0.02 0.99 0.01 0.22 0.00 32.00 22.00 28.00
0.05 -0.03 0.18 0.00 0.02 0.98 0.01 0.21 0.00 27.00 23.00 31.00
